Player,Position,SeasonsPlayed,Weighted_Pts*_PerGame,Weighted_Passing_Yds_PerGame,Weighted_Passing_TD_PerGame,Weighted_Passing_Int_PerGame,Weighted_Rushing_Yds_PerGame,Weighted_Rushing_TD_PerGame,Weighted_Receiving_Rec_PerGame,Weighted_Receiving_Yds_PerGame,Weighted_Receiving_TD_PerGame,Weighted_Pts*,Weighted_Passing_Yds,Weighted_Passing_TD,Weighted_Passing_Int,Weighted_Rushing_Yds,Weighted_Rushing_TD,Weighted_Receiving_Rec,Weighted_Receiving_Yds,Weighted_Receiving_TD,Weighted_GamesPlayed,TotalWeight,ProjectedPointsPerGame,ProjectedPoints
DeeJay DallasD. Dallas,TE,3,1.460888888888889,0.0,0.0,0.009500000000000001,6.609625,0.0,0.4647083333333333,2.065986111111111,0.15437499999999998,7.1725,0.0,0.0,0.095,40.137499999999996,0.0,3.5625,19.047499999999996,0.6174999999999999,5.557499999999999,1.0,1.460888888888889,23.374222222222222
Quez WatkinsQ. Watkins,TE,2,1.788961038961039,0.0,0.0,0.0,0.02467532467532468,0.0,2.3482683982683983,19.47294372294372,0.07402597402597402,14.250000000000002,0.0,0.0,0.0,0.27142857142857146,0.0,13.164285714285715,125.53571428571428,0.8142857142857144,5.021428571428572,0.35,1.788961038961039,28.623376623376625
Samori ToureS. Toure,TE,2,1.4928571428571429,0.0,0.0,0.0,0.0,0.0,1.114795918367347,13.125510204081632,0.06785714285714287,8.007142857142856,0.0,0.0,0.0,0.0,0.0,6.785714285714286,75.1857142857143,0.27142857142857146,5.835714285714285,0.35,1.4928571428571429,23.885714285714286
Bijan RobinsonB. Robinson,RB,2,11.875625000000001,0.0,0.0,0.0,66.63916666666667,0.49583333333333335,3.2235416666666667,24.2,0.09020833333333333,180.65,0.0,0.0,0.0,1014.4,7.500000000000001,49.15,369.0,1.4,13.75,0.9,11.875625000000001,190.01000000000002
Nick BawdenN. Bawden,TE,1,1.14,0.0,0.0,0.0,0.76,0.19,0.57,3.9899999999999998,0.0,5.699999999999999,0.0,0.0,0.0,3.8,0.95,2.8499999999999996,19.95,0.0,4.75,0.25,1.14,18.24
Tip ReimanT. Reiman,TE,1,0.19,0.0,0.0,0.0,0.0,0.0,1.14,7.03,0.0,0.95,0.0,0.0,0.0,0.0,0.0,5.699999999999999,35.15,0.0,4.75,0.65,0.19,3.04
A.J. McCarronA. McCarron,RB,1,0.0,-0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9,0.25,0.0,0.0
Willie SneadW. Snead,TE,1,0.0,0.0,0.0,0.0,0.0,0.0,0.95,6.6499999999999995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9,13.299999999999999,0.0,1.9,0.25,0.0,0.0
Sione VakiS. Vaki,WR,1,0.75,0.0,0.0,0.0,3.4999999999999996,0.0,0.75,9.25,0.0,3.0,0.0,0.0,0.0,13.999999999999998,0.0,3.0,37.0,0.0,4.0,0.65,0.75,12.0
Jeremy RuckertJ. Ruckert,TE,2,0.7048765432098766,0.0,0.0,0.0,0.0,0.0,1.6355246913580244,11.28858024691358,0.0,6.7555555555555555,0.0,0.0,0.0,0.0,0.0,15.88611111111111,108.45833333333331,0.0,9.23611111111111,0.9,0.7048765432098766,11.278024691358025
Mason RudolphM. Rudolph,QB,2,15.542592592592595,225.51018518518518,1.262962962962963,1.0592592592592593,11.244444444444447,0.13240740740740742,0.0,0.0,0.0,83.17222222222225,1179.8111111111114,6.966666666666667,6.355555555555556,64.71666666666667,0.7944444444444445,0.0,0.0,0.0,5.6833333333333345,0.9,15.542592592592595,248.6814814814815
Nick FolesN. Foles,RB,1,0.0,100.8,0.0,1.8,3.6,0.0,0.0,0.0,0.0,0.0,201.6,0.0,3.6,7.2,0.0,0.0,0.0,0.0,1.8,0.1,0.0,0.0
Deon JacksonD. Jackson,TE,2,0.9623376623376624,0.0,0.0,0.0,10.388311688311688,0.02467532467532468,2.2886363636363636,8.056493506493506,0.02467532467532468,10.585714285714287,0.0,0.0,0.0,65.41428571428571,0.27142857142857146,9.907142857142858,45.87142857142857,0.27142857142857146,4.342857142857143,0.35,0.9623376623376624,15.397402597402598
Christopher RodriguezC. Rodriguez,RB,2,3.6,0.0,0.0,0.0,28.12875,0.1925,0.0625,0.375,0.0,21.0,0.0,0.0,0.0,163.8,1.15,0.5,3.0,0.0,5.25,0.9,3.6,57.6
Noah GrayN. Gray,TE,3,4.001026785714286,0.0,0.0,0.0,0.02290178571428571,0.0059375,2.4403124999999997,27.291294642857146,0.27736607142857145,53.2475,0.0,0.0,0.0,0.33249999999999996,0.095,32.68,365.03749999999997,3.6574999999999998,12.8725,1.0,4.001026785714286,64.01642857142858
Spencer BrownS. Brown,TE,1,1.9,0.0,0.0,0.0,20.424999999999997,0.0,0.95,4.75,0.0,3.8,0.0,0.0,0.0,40.849999999999994,0.0,1.9,9.5,0.0,1.9,0.1,1.9,30.4
Joe FlaccoJ. Flacco,QB,3,20.828500000000002,280.56600000000003,2.1395000000000004,1.2375,3.8500000000000005,0.0,0.0,0.0,0.0,102.63000000000002,1378.025,10.560000000000002,6.105,19.085000000000004,0.0,0.0,0.0,0.0,5.390000000000001,1.0,20.828500000000002,333.25600000000003
Jalen CampJ. Camp,TE,1,0.0,0.0,0.0,0.0,0.0,0.0,0.95,6.6499999999999995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.95,6.6499999999999995,0.0,0.95,0.1,0.0,0.0
Kenny GainwellK. Gainwell,RB,3,2.4763392857142854,0.255,0.0,0.0,17.048839285714287,0.09428571428571429,1.1169642857142859,7.918392857142857,0.0,36.0,3.825,0.0,0.0,245.52,1.395,16.335,115.425,0.0,13.004999999999999,1.0,2.4763392857142854,39.62142857142857
Grant CalcaterraG. Calcaterra,WR,3,2.625,0.0,0.0,0.0,0.0,0.0,2.1416666666666666,25.619444444444447,0.07222222222222222,18.75,0.0,0.0,0.0,0.0,0.0,14.65,178.45,0.65,6.500000000000001,1.0,2.625,42.0
Zach CharbonnetZ. Charbonnet,RB,2,6.003333333333334,0.0,0.0,0.0,26.796666666666667,0.36333333333333334,2.206666666666667,15.54,0.043333333333333335,90.05,0.0,0.0,0.0,401.95,5.45,33.1,233.1,0.65,13.5,0.9,6.003333333333334,96.05333333333334
Jameson WilliamsJ. Williams,WR,3,8.036363636363637,0.0,0.0,0.0,5.809090909090909,0.022727272727272728,2.9454545454545453,54.59545454545455,0.3954545454545455,94.50000000000001,0.0,0.0,0.0,52.2,0.25,36.65,671.1,4.5,11.400000000000002,1.0,8.036363636363637,128.5818181818182
Patrick TaylorP. Taylor,RB,3,2.1600000000000006,0.0,0.0,0.0,14.692499999999999,0.14625000000000002,0.5625,3.3862500000000004,0.0,10.665000000000001,0.0,0.0,0.0,77.805,0.5850000000000001,3.7350000000000003,20.16,0.0,4.95,1.0,2.1600000000000006,34.56000000000001
Darius SlaytonD. Slayton,WR,3,4.589182692307693,0.0,0.0,0.0,0.8500000000000001,0.0,2.956971153846154,43.68173076923077,0.11225961538461539,63.55,0.0,0.0,0.0,11.05,0.0,40.55,601.0500000000001,1.6,13.75,1.0,4.589182692307693,73.42692307692309
Justin FieldsJ. Fields,QB,3,16.488083333333336,150.84116666666668,0.8488333333333334,0.3584166666666667,43.483000000000004,0.5078333333333334,0.0,0.0,0.0,187.71500000000003,1701.26,9.845,4.4,505.615,5.555000000000001,0.0,0.0,0.0,12.100000000000001,1.0,16.488083333333336,263.80933333333337
Chris OlaveC. Olave,WR,3,6.3029761904761905,0.0,0.0,0.0,0.56875,0.0,4.478571428571429,57.29761904761905,0.1693452380952381,69.85,0.0,0.0,0.0,4.55,0.0,48.5,624.95,1.9500000000000002,10.350000000000001,1.0,6.3029761904761905,100.84761904761905
Antonio GibsonA. Gibson,RB,3,3.7409999999999997,0.0,0.0,0.0,24.057000000000006,0.07200000000000001,1.692,14.787,0.042,56.115,0.0,0.0,0.0,360.8550000000001,1.0800000000000003,25.380000000000003,221.805,0.63,13.5,1.0,3.7409999999999997,59.855999999999995
Robert TonyanR. Tonyan,TE,2,1.7206632653061225,0.0,0.0,0.0,0.0,0.0,1.9145408163265305,18.338392857142853,0.03392857142857143,19.678571428571427,0.0,0.0,0.0,0.0,0.0,21.03571428571429,195.7,0.5428571428571429,9.092857142857143,0.35,1.7206632653061225,27.53061224489796
Ryan TannehillR. Tannehill,QB,2,11.170238095238096,208.63333333333338,0.536904761904762,0.7464285714285716,10.129166666666668,0.1505952380952381,0.0,0.0,0.0,108.11428571428574,1934.7428571428575,5.657142857142858,6.600000000000001,91.30000000000003,1.4142857142857146,0.0,0.0,0.0,10.057142857142859,0.35,11.170238095238096,178.72380952380954
Colt McCoyC. McCoy,QB,1,8.525,214.50000000000003,0.275,0.8250000000000002,9.9,0.0,0.0,0.0,0.0,34.1,858.0000000000001,1.1,3.3000000000000007,39.6,0.0,0.0,0.0,0.0,4.4,0.1,8.525,136.4
Miles SandersM. Sanders,RB,3,3.2887500000000003,0.0,0.0,0.0,21.294,0.135375,1.7460000000000002,8.481750000000002,0.0,43.065000000000005,0.0,0.0,0.0,285.70500000000004,1.8,20.16,99.0,0.0,10.665,1.0,3.2887500000000003,52.620000000000005
Brycen TremayneB. Tremayne,TE,1,0.0,0.0,0.0,0.0,0.0,0.0,0.95,-1.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.95,-1.9,0.0,0.95,0.65,0.0,0.0
Hunter HenryH. Henry,TE,3,4.762214285714286,0.0,0.0,0.0,0.0,0.0,3.78575,39.207970238095236,0.2146547619047619,66.78500000000001,0.0,0.0,0.0,0.0,0.0,54.05499999999999,560.0724999999999,2.8499999999999996,13.442499999999999,1.0,4.762214285714286,76.19542857142858
Nelson AgholorN. Agholor,WR,3,3.3177272727272724,0.0,0.0,0.0,0.0,0.0,1.7622727272727272,24.395000000000003,0.22151515151515153,37.2,0.0,0.0,0.0,0.0,0.0,19.7,271.85,2.5,11.15,1.0,3.3177272727272724,53.08363636363636
Anthony FirkserA. Firkser,TE,1,1.1083333333333334,0.0,0.0,0.0,0.0,0.0,1.2666666666666666,14.091666666666667,0.0,6.6499999999999995,0.0,0.0,0.0,0.0,0.0,7.6,84.55,0.0,5.7,0.1,1.1083333333333334,17.733333333333334
Rashaad PennyR. Penny,TE,2,2.442857142857143,0.0,0.0,0.0,24.55071428571429,0.10857142857142858,0.5564285714285714,2.565,0.0,12.214285714285714,0.0,0.0,0.0,105.45,0.5428571428571429,1.7642857142857145,7.735714285714287,0.0,2.7142857142857144,0.35,2.442857142857143,39.08571428571429
Jonathon BrooksJ. Brooks,TE,1,0.95,0.0,0.0,0.0,6.966666666666666,0.0,0.95,7.283333333333332,0.0,2.8499999999999996,0.0,0.0,0.0,20.9,0.0,2.8499999999999996,21.849999999999998,0.0,2.8499999999999996,0.65,0.95,15.2
Lucas KrullL. Krull,TE,2,1.8868055555555556,0.0,0.0,0.0,0.0,0.0,2.071527777777778,19.04618055555556,0.06597222222222222,11.66388888888889,0.0,0.0,0.0,0.0,0.0,14.461111111111112,127.3,0.2638888888888889,6.544444444444444,0.9,1.8868055555555556,30.18888888888889
Jake KumerowJ. Kumerow,WR,1,3.0000000000000004,0.0,0.0,0.0,0.0,0.0,2.0,32.0,0.0,6.000000000000001,0.0,0.0,0.0,0.0,0.0,4.0,64.0,0.0,2.0,0.1,3.0000000000000004,48.00000000000001
Daylen BaldwinD. Baldwin,WR,1,2.0,0.0,0.0,0.0,0.0,0.0,2.0,25.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,25.0,0.0,1.0,0.1,2.0,32.0
Elijah CooksE. Cooks,WR,1,3.0,0.0,0.0,0.0,0.0,0.0,3.0,38.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,3.0,38.0,0.0,1.0,0.25,3.0,48.0
Jarrett StidhamJ. Stidham,RB,3,4.635000000000001,70.065,0.36000000000000004,0.09000000000000001,1.7100000000000002,0.0,0.0,0.0,0.0,6.120000000000001,89.73,0.49500000000000005,0.18000000000000002,3.2400000000000007,0.0,0.0,0.0,0.0,0.9900000000000001,1.0,4.635000000000001,74.16000000000001
Nsimba WebsterN. Webster,TE,1,0.95,0.0,0.0,0.0,0.0,0.0,1.9,13.299999999999999,0.0,0.95,0.0,0.0,0.0,0.0,0.0,1.9,13.299999999999999,0.0,0.95,0.1,0.95,15.2
Quintin MorrisQ. Morris,TE,3,3.32025,0.0,0.0,0.0,0.0,0.0,1.007,9.623499999999998,0.4465,7.2675,0.0,0.0,0.0,0.0,0.0,2.4699999999999998,24.035,0.95,2.1849999999999996,1.0,3.32025,53.124
Chase DanielC. Daniel,RB,1,0.45,12.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9,24.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8,0.1,0.45,7.2
Jimmy GaroppoloJ. Garoppolo,QB,2,15.17619047619048,227.42619047619056,1.373809523809524,1.292857142857143,6.050000000000002,0.05714285714285716,0.0,0.0,0.0,118.48571428571431,1712.7000000000005,10.52857142857143,8.32857142857143,41.01428571428573,0.6285714285714287,0.0,0.0,0.0,8.171428571428573,0.35,15.17619047619048,242.81904761904767
Romeo DoubsR. Doubs,WR,3,6.398579545454545,0.0,0.0,0.0,0.1,0.0,3.4900568181818183,45.299431818181816,0.38863636363636367,78.9,0.0,0.0,0.0,1.1,0.0,43.0,550.95,4.9,12.25,1.0,6.398579545454545,102.37727272727273
Malik NabersM. Nabers,TE,1,8.476923076923077,0.0,0.0,0.0,0.14615384615384616,0.0,7.088461538461538,70.81153846153845,0.2923076923076923,110.19999999999999,0.0,0.0,0.0,1.9,0.0,92.14999999999999,920.55,3.8,12.350000000000001,0.65,8.476923076923077,135.63076923076923
Jakob JohnsonJ. Johnson,WR,2,0.7142857142857143,0.0,0.0,0.0,0.0,0.0,1.0,9.071428571428571,0.0,0.7142857142857143,0.0,0.0,0.0,0.0,0.0,1.8571428571428574,10.571428571428573,0.0,1.8571428571428574,0.35,0.7142857142857143,11.428571428571429
DeVonta SmithD. Smith,TE,3,8.191572916666667,0.0,0.0,0.0,0.051458333333333335,0.0,4.95009375,59.66356249999999,0.45698958333333334,109.345,0.0,0.0,0.0,0.6174999999999999,0.0,65.88250000000001,800.7074999999999,6.032500000000001,12.635,1.0,8.191572916666667,131.06516666666667
Marcedes LewisM. Lewis,TE,3,0.7164583333333333,0.0,0.0,0.0,0.0,0.0,0.95,4.001875,0.09104166666666666,3.4675000000000002,0.0,0.0,0.0,0.0,0.0,2.1374999999999997,14.392500000000002,0.4275,2.1374999999999997,1.0,0.7164583333333333,11.463333333333333
Breece HallB. Hall,RB,3,10.078392857142857,0.0,0.0,0.0,49.769999999999996,0.31660714285714286,3.4995535714285717,30.16647321428572,0.15267857142857144,137.655,0.0,0.0,0.0,678.0600000000001,4.1850000000000005,49.365,418.995,2.1600000000000006,12.420000000000002,1.0,10.078392857142857,161.25428571428571
Luke SchoonmakerL. Schoonmaker,TE,2,2.784970238095238,0.0,0.0,0.0,0.0,0.0,2.4456845238095237,21.747271825396822,0.1611607142857143,21.63888888888889,0.0,0.0,0.0,0.0,0.0,19.26388888888889,171.52777777777777,1.2138888888888888,7.336111111111111,0.9,2.784970238095238,44.55952380952381
Bo NixB. Nix,QB,1,21.266666666666666,237.23333333333335,1.6133333333333333,0.8066666666666666,25.813333333333333,0.29333333333333333,0.07333333333333333,0.14666666666666667,0.07333333333333333,319.0,3558.5000000000005,24.200000000000003,12.100000000000001,387.20000000000005,4.4,1.1,2.2,1.1,16.5,0.65,21.266666666666666,340.26666666666665
Chase EdmondsC. Edmonds,RB,2,1.8750000000000002,0.0,0.0,0.0,12.267857142857146,0.042857142857142864,1.0392857142857144,7.864285714285716,0.021428571428571432,22.5,0.0,0.0,0.0,147.21428571428572,0.5142857142857143,12.471428571428572,94.3714285714286,0.2571428571428572,10.800000000000002,0.35,1.8750000000000002,30.000000000000004
Alex EricksonA. Erickson,WR,1,3.2857142857142856,0.0,0.0,0.0,0.0,0.0,2.0,29.0,0.14285714285714285,23.0,0.0,0.0,0.0,0.0,0.0,14.0,203.0,1.0,7.0,0.25,3.2857142857142856,52.57142857142857
Jordan MasonJ. Mason,RB,3,5.873035714285715,0.0,0.0,0.0,46.20214285714286,0.2434821428571429,0.5925,4.970625,0.0,64.98,0.0,0.0,0.0,520.515,2.5200000000000005,6.885000000000001,57.51,0.0,9.450000000000001,1.0,5.873035714285715,93.96857142857144
John MundtJ. Mundt,TE,3,1.8631875,0.0,0.0,0.0,0.0,0.0,1.6181666666666668,12.828958333333333,0.16110416666666666,18.0975,0.0,0.0,0.0,0.0,0.0,15.770000000000001,123.7375,1.5675,9.214999999999998,1.0,1.8631875,29.811
D.J. MooreD. Moore,TE,3,7.953875,0.0,0.0,0.0,3.178739583333334,0.01484375,5.1505833333333335,58.513666666666666,0.36614583333333334,122.6925,0.0,0.0,0.0,48.307500000000005,0.2375,78.9925,902.215,5.6525,14.5825,1.0,7.953875,127.262
Denzel MimsD. Mims,WR,1,2.2857142857142856,0.0,0.0,0.0,0.0,0.0,1.5714285714285714,26.571428571428573,0.0,16.0,0.0,0.0,0.0,0.0,0.0,11.0,186.0,0.0,7.0,0.1,2.2857142857142856,36.57142857142857
Emari DemercadoE. Demercado,RB,2,2.756060606060606,0.0,0.0,0.0,18.53371212121212,0.09962121212121212,1.343939393939394,8.337878787878788,0.0,32.05,0.0,0.0,0.0,215.95000000000002,1.15,15.65,97.35000000000001,0.0,10.55,0.9,2.756060606060606,44.096969696969694
Jayden DanielsJ. Daniels,QB,1,25.88666666666667,242.22,1.6133333333333333,0.5866666666666667,54.046666666666674,0.44000000000000006,0.0,0.0,0.0,388.3,3633.3000000000006,24.200000000000003,8.8,810.7,6.6000000000000005,0.0,0.0,0.0,16.5,0.65,25.88666666666667,414.1866666666667
Joe MixonJ. Mixon,RB,3,12.650048076923078,0.0,0.0,0.0,65.56939903846154,0.6902884615384615,2.706706730769231,22.158605769230768,0.09072115384615385,162.675,0.0,0.0,0.0,844.2,8.775,35.730000000000004,289.485,1.215,11.790000000000001,1.0,12.650048076923078,202.40076923076924
Trent TaylorT. Taylor,RB,2,-0.17448979591836739,0.0,0.0,0.0,-0.09183673469387751,0.0,0.22040816326530616,2.277551020408164,0.0,0.3857142857142858,0.0,0.0,0.0,2.5714285714285716,0.0,1.5428571428571431,15.942857142857145,0.0,3.0857142857142863,0.35,-0.17448979591836739,-2.791836734693878
Dalvin CookD. Cook,TE,3,2.027232142857143,0.0,0.0,0.0,16.55035714285714,0.0475,0.7888392857142856,6.162276785714285,0.011875,23.18,0.0,0.0,0.0,171.09500000000003,0.76,7.790000000000001,52.724999999999994,0.19,6.079999999999999,1.0,2.027232142857143,32.43571428571429
Russell GageR. Gage,TE,1,4.829166666666666,0.0,0.0,0.0,0.0,0.0,3.8,32.5375,0.31666666666666665,57.949999999999996,0.0,0.0,0.0,0.0,0.0,45.6,390.45,3.8,11.4,0.1,4.829166666666666,77.26666666666665
Gunner OlszewskiG. Olszewski,TE,2,-0.5880952380952381,0.0,0.0,0.0,1.0555555555555556,0.0,0.4900793650793651,1.5984126984126985,0.0,-0.5428571428571427,0.0,0.0,0.0,9.5,0.0,2.0357142857142856,14.385714285714288,0.0,3.8,0.35,-0.5880952380952381,-9.40952380952381
Tom KennedyT. Kennedy,WR,1,2.4,0.0,0.0,0.0,0.0,0.0,1.6000000000000003,28.200000000000003,0.0,12.000000000000002,0.0,0.0,0.0,0.0,0.0,8.0,141.0,0.0,5.0,0.1,2.4,38.4
Cam AkersC. Akers,RB,3,4.152857142857143,0.0,0.0,0.0,25.997142857142858,0.1992857142857143,0.8678571428571429,5.052857142857143,0.09000000000000001,48.915,0.0,0.0,0.0,310.14000000000004,2.25,9.225,52.785000000000004,1.1700000000000002,10.440000000000001,1.0,4.152857142857143,66.44571428571429
Ryan MillerR. Miller,TE,1,2.5785714285714287,0.0,0.0,0.0,0.0,0.0,1.3571428571428572,13.842857142857142,0.2714285714285714,18.05,0.0,0.0,0.0,0.0,0.0,9.5,96.89999999999998,1.9,6.649999999999999,0.65,2.5785714285714287,41.25714285714286
Clyde Edwards-HelaireC. Edwards-Helaire,RB,2,4.054081632653062,0.0,0.0,0.0,18.82244897959184,0.13163265306122449,1.2204081632653063,12.533673469387757,0.13163265306122449,45.900000000000006,0.0,0.0,0.0,220.3714285714286,1.4142857142857146,14.65714285714286,153.90000000000003,1.4142857142857146,11.314285714285717,0.35,4.054081632653062,64.865306122449
Phillip WalkerP. Walker,QB,2,5.5,144.20476190476197,0.31428571428571433,0.942857142857143,6.757142857142858,0.0,0.0,0.0,0.0,29.700000000000003,759.3142857142859,1.7285714285714289,4.871428571428572,35.828571428571436,0.0,0.0,0.0,0.0,5.814285714285716,0.35,5.5,88.0
Saquon BarkleyS. Barkley,RB,3,15.261519230769233,0.0,0.0,0.0,94.91584615384615,0.6324807692307693,2.204625,16.628711538461538,0.14723076923076925,224.86500000000004,0.0,0.0,0.0,1399.41,9.405000000000001,32.04,243.40500000000006,2.07,13.14,1.0,15.261519230769233,244.18430769230773
Nyheim HinesN. Hines,TE,1,2.2392857142857143,0.0,0.0,0.0,2.2392857142857143,0.06785714285714285,2.0357142857142856,16.353571428571428,0.06785714285714285,31.349999999999998,0.0,0.0,0.0,31.349999999999998,0.95,28.5,228.95,0.95,13.299999999999999,0.1,2.2392857142857143,35.82857142857143
DeAndre HopkinsD. Hopkins,TE,3,6.24803125,0.0,0.0,0.0,0.13359374999999998,0.0,3.907930555555556,47.398864583333335,0.3265625,90.34499999999998,0.0,0.0,0.0,2.1374999999999997,0.0,55.574999999999996,680.5799999999999,4.797499999999999,13.9175,1.0,6.24803125,99.9685
Van JeffersonV. Jefferson,WR,3,2.909090909090909,0.0,0.0,0.0,0.1,0.0,1.953409090909091,23.995454545454542,0.1556818181818182,30.0,0.0,0.0,0.0,1.0,0.0,20.25,247.5,1.6,10.45,1.0,2.909090909090909,46.54545454545455
Boston ScottB. Scott,WR,2,1.1031746031746033,0.0,0.0,0.0,10.30952380952381,0.04761904761904762,0.43650793650793657,4.484126984126984,0.0,11.571428571428575,0.0,0.0,0.0,104.42857142857143,0.5714285714285715,4.285714285714286,41.42857142857143,0.0,9.857142857142858,0.35,1.1031746031746033,17.650793650793652
Melvin GordonM. Gordon,WR,2,5.323809523809524,0.0,0.0,0.0,24.085714285714285,0.29523809523809524,1.4285714285714286,17.323809523809526,0.0,26.571428571428577,0.0,0.0,0.0,135.85714285714286,1.2857142857142858,9.285714285714286,96.57142857142857,0.0,5.0,0.35,5.323809523809524,85.18095238095239
Joshua DobbsJ. Dobbs,QB,2,17.563736263736264,221.83736263736267,1.1,0.9186813186813189,29.21648351648352,0.36263736263736274,0.0,0.0,0.0,179.3,2008.914285714286,10.52857142857143,8.171428571428573,334.55714285714294,4.714285714285714,0.0,0.0,0.0,10.52857142857143,0.35,17.563736263736264,281.0197802197802
Nick MullensN. Mullens,RB,3,3.3375000000000004,59.98500000000001,0.31125,0.3375,0.6637500000000001,0.0,0.0,0.0,0.0,13.05,236.70000000000002,1.215,1.35,2.6550000000000002,0.0,0.0,0.0,0.0,3.5100000000000002,1.0,3.3375000000000004,53.400000000000006
Cade StoverC. Stover,TE,1,1.4777777777777774,0.0,0.0,0.0,0.0,0.0,1.4777777777777774,13.933333333333332,0.10555555555555553,13.299999999999997,0.0,0.0,0.0,0.0,0.0,13.299999999999997,125.39999999999999,0.95,8.549999999999999,0.65,1.4777777777777774,23.64444444444444
Isaiah DavisI. Davis,RB,1,3.2142857142857144,0.0,0.0,0.0,12.599999999999998,0.12857142857142856,1.0285714285714285,8.614285714285714,0.12857142857142856,22.5,0.0,0.0,0.0,88.2,0.9,7.2,60.300000000000004,0.9,6.299999999999999,0.65,3.2142857142857144,51.42857142857143
Tyron JohnsonT. Johnson,TE,1,0.0,0.0,0.0,0.0,0.0,0.0,0.95,7.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.95,7.6,0.0,0.95,0.1,0.0,0.0
Matt BreidaM. Breida,RB,2,1.3285714285714285,0.0,0.0,0.0,9.557142857142859,0.058928571428571434,0.9375000000000001,5.475,0.0,20.314285714285717,0.0,0.0,0.0,146.44285714285715,0.9,14.271428571428572,83.82857142857144,0.0,13.757142857142858,0.35,1.3285714285714285,21.257142857142856
Alvin KamaraA. Kamara,RB,3,11.201538461538462,0.0,0.0,0.0,56.78653846153847,0.35010989010989013,4.499505494505494,33.88574175824176,0.11373626373626373,154.26000000000002,0.0,0.0,0.0,783.0,4.815,61.695000000000014,466.335,1.575,12.375,1.0,11.201538461538462,179.2246153846154
Kendrick BourneK. Bourne,TE,3,4.048207799145299,0.0,0.0,0.0,0.8154166666666667,0.0,2.971642628205128,33.48942841880341,0.1946688034188034,35.91,0.0,0.0,0.0,8.36,0.0,26.552500000000002,300.7225,1.6624999999999999,8.6925,1.0,4.048207799145299,64.77132478632478
Treylon BurksT. Burks,TE,3,1.3858125,0.0,0.0,0.0,1.13525,0.0,1.3679999999999999,15.847187499999999,0.009500000000000001,10.877500000000001,0.0,0.0,0.0,9.3575,0.0,9.025,113.85749999999999,0.095,5.319999999999999,1.0,1.3858125,22.173
Michael ThomasM. Thomas,TE,2,6.52936507936508,0.0,0.0,0.0,0.0,0.0,4.3880952380952385,49.249206349206354,0.3468253968253968,40.85,0.0,0.0,0.0,0.0,0.0,30.807142857142857,350.4142857142857,1.4928571428571429,6.921428571428571,0.35,6.52936507936508,104.46984126984128
Garrett WilsonG. Wilson,TE,3,7.741114583333333,0.0,0.0,0.0,0.22958333333333333,0.0,5.5248437500000005,61.614625,0.31528125,118.465,0.0,0.0,0.0,3.4675,0.0,84.6925,945.2025,4.7975,14.5825,1.0,7.741114583333333,123.85783333333333
Anthony BrownA. Brown,RB,1,0.0,14.4,0.0,0.0,-4.5,0.0,0.0,0.0,0.0,0.0,14.4,0.0,0.0,-4.5,0.0,0.0,0.0,0.0,0.9,0.1,0.0,0.0
Harrison BryantH. Bryant,TE,3,1.8920833333333333,0.0,0.0,0.0,0.3008333333333333,0.0,2.0048958333333333,17.4146875,0.09697916666666666,11.4475,0.0,0.0,0.0,2.6599999999999997,0.0,11.399999999999999,93.14750000000001,0.8075,5.510000000000001,1.0,1.8920833333333333,30.273333333333333
Geno SmithG. Smith,QB,3,19.003875000000004,283.111255952381,1.3632797619047623,0.9536607142857144,16.052601190476192,0.12185119047619049,0.019642857142857142,-0.039285714285714285,0.0,282.70000000000005,4207.170000000001,20.295000000000005,14.190000000000001,240.46,1.815,0.275,-0.55,0.0,16.335,1.0,19.003875000000004,304.06200000000007
Bryce YoungB. Young,QB,2,13.444444444444445,185.72175925925924,0.8861111111111112,0.7995370370370372,19.03101851851852,0.26481481481481484,0.0,0.0,0.0,171.4777777777778,2398.733333333334,11.305555555555555,10.205555555555557,242.3666666666667,3.177777777777778,0.0,0.0,0.0,14.116666666666669,0.9,13.444444444444445,215.11111111111111
Jonathan WilliamsJ. Williams,RB,2,0.5142857142857143,0.0,0.0,0.0,3.857142857142857,0.0,0.21428571428571433,1.328571428571429,0.0,3.0857142857142863,0.0,0.0,0.0,29.571428571428577,0.0,1.2857142857142858,7.971428571428572,0.0,2.185714285714286,0.35,0.5142857142857143,8.22857142857143
Derek CarrD. Carr,QB,3,18.52125,241.31112500000006,1.6094375000000003,0.5976666666666667,6.408875,0.07150000000000001,0.0,0.0,0.0,220.66000000000003,2914.945,19.14,7.315000000000001,71.335,0.7150000000000001,0.0,0.0,0.0,13.200000000000001,1.0,18.52125,296.34
